ID,trial,trial_type,reported_q,true_q,working_phone
23,97,trial,0.9,0.90766512,1
23,98,trial,0.92,0.863114491,1
23,99,trial,0.94,1,1
23,100,trial,0.95,1,1
23,101,trial,0.96,0.85663371,1
23,102,trial,0.96,0.843739609,1
23,103,trial,0.97,0.891358583,0
23,104,trial,0.79,0.680243757,0
23,105,preattentioncheck,0.56,0.631103591,
24,0,initialization,0.5,0.5,1
24,1,preattentioncheck,1,0.537762493,
24,2,attentioncheck,,,1
24,3,trial,0.74,0.678913031,1
24,4,trial,0.3,0.610054949,1
24,5,trial,0.36,0.740161791,1
24,6,trial,0.67,0.701504175,0
24,7,trial,0.39,0.606004152,0
24,8,trial,0.7,0.684686232,1
24,9,trial,0.67,0.744845443,1
24,10,trial,0.69,0.836371779,1
24,11,trial,0.34,0.88781246,0
24,12,trial,0.72,0.880756849,1
24,13,trial,0.39,0.897310704,1
24,14,trial,0.72,0.92374482,1
24,15,trial,0.53,0.785205131,1
24,16,trial,0.67,0.83768113,1
24,17,trial,0.7,0.854255129,1
24,18,trial,0.37,0.875294393,1
24,19,trial,0.39,0.886626281,1
24,20,trial,0.33,0.955479162,1
24,21,preattentioncheck,0.83,0.949633834,
24,22,attentioncheck,,,1
24,23,trial,0.83,1,1
24,24,trial,0.83,1,1
24,25,trial,0.91,0.910129427,1
24,26,trial,0.86,0.718176587,1
24,27,trial,0.85,0.735592312,1
24,28,trial,0.93,1,1
24,29,trial,0.93,1,1
24,30,trial,0.86,1,1
24,31,trial,0.85,0.897098136,0
24,32,trial,0.86,0.813763141,1
24,33,trial,0.85,0.760581173,1
24,34,trial,0.83,0.735331159,1
24,35,trial,0.73,0.685685622,0
24,36,trial,0.98,0.47957835,0
24,37,trial,0.91,0.359598002,0
24,38,trial,0.8,0.527834951,0
24,39,trial,0.18,0.464505365,0
24,40,trial,0.07,0.323477971,1
24,41,preattentioncheck,0.24,0.485167623,
24,42,attentioncheck,,,1
24,43,trial,0.8,0.257502645,1
24,44,trial,0.78,0.193475553,0
24,45,trial,0.36,0.161982902,0
24,46,trial,0.75,0,0
24,47,trial,0.33,0.054047863,0
24,48,trial,0.23,0.033934489,0
24,49,trial,0.28,0.160505398,0
24,50,trial,0.9,0.127917675,0
24,51,trial,0.86,0.040119556,0
24,52,trial,0.04,0.068104948,0
24,53,trial,0.13,0,0
24,54,trial,0.13,0,0
24,55,trial,0.16,0.008599751,0
24,56,trial,0.15,0.073714925,0
24,57,trial,0.28,0,0
24,58,trial,0.18,0.063165755,0
24,59,trial,0.14,0.041382275,0
24,60,trial,0.16,0.095122961,0
24,61,preattentioncheck,0.12,0.065131843,
24,62,attentioncheck,,,0
24,63,trial,0.31,0.320760467,0
24,64,trial,0.84,0.246852547,0
24,65,trial,0,0.118044916,0
24,66,trial,0.17,0.154684621,0
24,67,trial,0.13,0.209792523,0
24,68,trial,0.13,0.362410166,0
24,69,trial,0.2,0.405036075,0
24,70,trial,0.06,0.300573233,0
24,71,trial,0.08,0.304264893,1
24,72,trial,0.96,0.420269341,1
24,73,trial,0.91,0.403476447,0
24,74,trial,0.07,0.323879012,0
24,75,trial,0.1,0.272648833,0
24,76,trial,0.23,0.287271244,0
24,77,trial,0.19,0.296863848,1
24,78,trial,0.24,0.220283602,0
24,79,trial,0.21,0.191556943,1
24,80,trial,0.31,0.116834866,0
24,81,preattentioncheck,0.23,0.261004429,
24,82,attentioncheck,,,1
24,83,trial,0.33,0.478456417,0
24,84,trial,0.13,0.517150833,0
24,85,trial,0.16,0.677815056,1
24,86,trial,0.22,0.824823716,1
24,87,trial,0.81,0.785125058,1
24,88,trial,0.7,0.565285788,1
24,89,trial,0.8,0.649815929,1
24,90,trial,0.88,0.700371828,0
24,91,trial,0.15,0.666224824,1
24,92,trial,0.82,0.601497789,1
24,93,trial,0.79,0.580585417,1
24,94,trial,0.73,0.485449087,1
24,95,trial,0.24,0.289507798,0
24,96,trial,0.79,0.340074898,0
24,97,trial,0.12,0.322232,0
24,98,trial,0.2,0.351836762,1
24,99,trial,0.97,0.154697502,0
24,100,trial,0.77,0,0
24,101,trial,0.81,0.107747876,0
24,102,trial,0.1,0.012618927,0
24,103,trial,0.19,0,0
24,104,trial,0.22,0.008839073,0
24,105,preattentioncheck,0.11,0.120776417,
25,0,initialization,0.5,0.5,0
25,1,preattentioncheck,0.5,0.054683944,
25,2,attentioncheck,,,0
25,3,trial,0.4,0.042090057,0
25,4,trial,0.25,0.113341207,0
25,5,trial,0.12,0.264692327,1
25,6,trial,0.23,0.135717958,0
25,7,trial,0.2,0.073646762,0
25,8,trial,0.16,0.23415763,0
25,9,trial,0.12,0.373521977,0
25,10,trial,0.11,0.292221302,0
25,11,trial,0.1,0.159982211,0
25,12,trial,0.09,0.177460665,0
25,13,trial,0.08,0.064847412,1
25,14,trial,0.12,9.00E-05,0
25,15,trial,0.1,0,0
25,16,trial,0.09,0.027187817,0
25,17,trial,0.09,0,0
25,18,trial,0.08,0,0
25,19,trial,0.08,0.133205604,0
25,20,trial,0.07,0.108832796,0
25,21,preattentioncheck,0.07,0.010985781,
25,22,attentioncheck,,,0
25,23,trial,0.06,0.070702804,0
25,24,trial,0.06,0,0
25,25,trial,0.06,0.140793594,0
25,26,trial,0.06,0.178669366,0
25,27,trial,0.06,0.181561018,0
25,28,trial,0.06,0.168870893,0
25,29,trial,0.06,0.079452715,0
25,30,trial,0.06,0.070381797,0
25,31,trial,0.06,0.013638734,0
25,32,trial,0.06,0,0
25,33,trial,0.06,0.055073299,0
25,34,trial,0.06,0.103293666,0
25,35,trial,0.05,0.215801805,0
25,36,trial,0.05,0.155102943,1
25,37,trial,0.07,0.37527531,0
25,38,trial,0.06,0.342691495,0
25,39,trial,0.06,0.330855015,1
25,40,trial,0.08,0.512716674,0
25,41,preattentioncheck,0.07,0.632384149,
25,42,attentioncheck,,,1
25,43,trial,0.08,0.635890412,0
25,44,trial,0.08,0.494410817,0
25,45,trial,0.08,0.537207522,1
25,46,trial,0.25,0.390139295,0
25,47,trial,0.25,0.317039837,1
25,48,trial,0.45,0.420585738,1
25,49,trial,0.5,0.356147215,0
25,50,trial,0.45,0.325256926,0
25,51,trial,0.45,0.421047821,1
25,52,trial,0.47,0.345093313,0
25,53,trial,0.45,0.268829023,1
25,54,trial,0.46,0.339465553,1
25,55,trial,0.5,0.366647953,1
25,56,trial,0.5,0.112050072,0
25,57,trial,0.5,0.130350058,0
25,58,trial,0.48,0.111396167,0
25,59,trial,0.45,0.139895896,0
25,60,trial,0.43,0.215900188,0
25,61,preattentioncheck,0.4,0.229861299,
25,62,attentioncheck,,,0
25,63,trial,0.2,0.169757586,0
25,64,trial,0.15,0.247305884,0
25,65,trial,0.1,0.311432109,0
25,66,trial,0.08,0.217524676,0
25,67,trial,0.06,0.00261098,0
25,68,trial,0.06,0.020445317,0
25,69,trial,0.06,0,0
25,70,trial,0.06,0.13406599,0
25,71,trial,0.06,0,0
25,72,trial,0.06,0,0
25,73,trial,0.06,0,0
25,74,trial,0.06,0.082595343,1
25,75,trial,0.08,0.095405754,0
25,76,trial,0.07,0.118456634,0
25,77,trial,0.06,0.1059015,0
25,78,trial,0.06,0.10912112,0
25,79,trial,0.07,0.191612858,0
25,80,trial,0.07,0.352421385,1
25,81,preattentioncheck,0.08,0.572497162,
25,82,attentioncheck,,,0
25,83,trial,0.11,0.351954371,1
25,84,trial,0.6,0.270404631,1
25,85,trial,0.8,0.395984011,1
25,86,trial,0.85,0.438288892,1
25,87,trial,0.88,0.595182078,0
25,88,trial,0.8,0.615998726,1
25,89,trial,0.82,0.552261093,1
25,90,trial,0.84,0.438853525,0
25,91,trial,0.82,0.533738168,1
25,92,trial,0.85,0.560410108,1
25,93,trial,0.86,0.425122955,0
25,94,trial,0.82,0.327927993,0
25,95,trial,0.8,0.337243386,0
25,96,trial,0.5,0.4465765,1
25,97,trial,0.6,0.342477592,1
25,98,trial,0.8,0.213524578,1
25,99,trial,0.8,0.224572006,0
25,100,trial,0.72,0.249955755,0
25,101,trial,0.4,0.37521356,0
25,102,trial,0.3,0.406161984,0
25,103,trial,0.25,0.431867025,0
25,104,trial,0.2,0.29333127,0
25,105,preattentioncheck,0.1,0.384782366,
26,0,initialization,0.5,0.5,1
26,1,preattentioncheck,0.51,0.31667404,
26,2,attentioncheck,,,1
26,3,trial,0.52,0.264391554,0
26,4,trial,0.49,0.259554489,0
26,5,trial,0.47,0.076083847,0
26,6,trial,0.45,0,0
26,7,trial,0.43,0.105822955,0
26,8,trial,0.42,0.086447247,0
26,9,trial,0.35,0.002129738,0
26,10,trial,0.3,0,0
26,11,trial,0.21,0.070891494,0
26,12,trial,0.19,0.142221974,0
26,13,trial,0.09,0.156569338,0
26,14,trial,0.05,0.289659408,1
26,15,trial,0.11,0.163768416,1
26,16,trial,0.14,0.283368854,0
26,17,trial,0.1,0.194600793,0
26,18,trial,0.09,0.164839451,0
26,19,trial,0.09,0.094791771,0
26,20,trial,0.09,0.200156146,0
26,21,preattentioncheck,0.1,0.137270974,
26,22,attentioncheck,,,0
26,23,trial,0.11,0.00822496,0
26,24,trial,0.1,0,0
26,25,trial,0.1,0.021991892,0
26,26,trial,0.09,0.092378466,0
26,27,trial,0.1,0,0
26,28,trial,0.11,0,0
26,29,trial,0.09,0,0
26,30,trial,0.1,0,0
26,31,trial,0.07,0.065142595,0
26,32,trial,0.07,0,0
26,33,trial,0.07,0.01687034,0
26,34,trial,0.08,0.034574193,0
26,35,trial,0.07,0,0
26,36,trial,0.07,0,0
26,37,trial,0.07,0.075948878,0
26,38,trial,0.07,0.06304478,0
26,39,trial,0.08,0,0
26,40,trial,0.07,0.041332616,0
26,41,preattentioncheck,0.07,0,
26,42,attentioncheck,,,0
26,43,trial,0.06,0,0
26,44,trial,0.07,0.077903937,0
26,45,trial,0.05,0,0
26,46,trial,0.05,0,0
26,47,trial,0.04,0,0
26,48,trial,0.05,0.131654735,1
26,49,trial,0.09,0.264916444,0
26,50,trial,0.05,0.108821669,0
26,51,trial,0.05,0,0
26,52,trial,0.06,0.046015651,0
26,53,trial,0.06,0.156198898,0
26,54,trial,0.07,0.16752549,0
26,55,trial,0.07,0.068679678,1
26,56,trial,0.07,0.327441892,1
26,57,trial,0.05,0.300458616,0
26,58,trial,0.06,0.288872232,0
26,59,trial,0.05,0.3145537,0
26,60,trial,0.05,0.257870182,0
26,61,preattentioncheck,0.05,0.09940634,
26,62,attentioncheck,,,0
26,63,trial,0.06,0.03498996,0
26,64,trial,0.05,0.004481666,0
26,65,trial,0.05,0,0
26,66,trial,0.05,0.108381612,0
26,67,trial,0.05,0.083973459,0
26,68,trial,0.05,0.097253407,1
26,69,trial,0.06,0.138918931,1
26,70,trial,0.07,0.104442405,0
26,71,trial,0.07,0.163778174,1
26,72,trial,0.09,0.058811888,0
26,73,trial,0.06,0.018478713,0
26,74,trial,0.06,0,0
26,75,trial,0.06,0.095428442,0
26,76,trial,0.04,0.165443468,0
26,77,trial,0.07,0.095507447,0
26,78,trial,0.06,0.08847001,0
26,79,trial,0.08,0.131652862,0
26,80,trial,0.05,0.047732392,0
26,81,preattentioncheck,0.05,0.005608938,
26,82,attentioncheck,,,0
26,83,trial,0.07,0.060299361,0
26,84,trial,0.06,0.159728999,0
26,85,trial,0.05,0.031630613,0
26,86,trial,0.07,0.103657834,1
26,87,trial,0.06,0.221280987,0
26,88,trial,0.06,0.127108941,0
26,89,trial,0.05,0.19534072,0
26,90,trial,0.05,0.137086241,1
26,91,trial,0.05,0.073747288,0
26,92,trial,0.06,0,0
26,93,trial,0.05,0.102788982,0
26,94,trial,0.05,0.064574425,0
26,95,trial,0.05,0.048502116,0
26,96,trial,0.06,0,0
26,97,trial,0.06,0.009233717,0
26,98,trial,0.05,0,0
26,99,trial,0.05,0,0
26,100,trial,0.06,0,0
26,101,trial,0.05,0.130335008,0
26,102,trial,0.05,0.277571949,0
26,103,trial,0.06,0.269862789,0
26,104,trial,0.06,0.139501685,0
26,105,preattentioncheck,0.06,0.145180224,
27,0,initialization,0.5,0.5,0
27,1,preattentioncheck,0.75,0.266998297,
27,2,attentioncheck,,,0
27,3,trial,0.26,0.390770986,0
27,4,trial,0.03,0.375292492,1
27,5,trial,0.68,0.421548809,0
27,6,trial,0.06,0.510432284,0
27,7,trial,0.02,0.430177998,0
27,8,trial,0.9,0.331582758,1
27,9,trial,0,0.351323246,0
27,10,trial,0,0.326291161,0
27,11,trial,0,0.299416124,1
27,12,trial,0,0.405306844,1
27,13,trial,0,0.608782321,1
27,14,trial,0.93,0.71579699,1
27,15,trial,0.98,0.564793514,0
27,16,trial,0.54,0.505132538,0
27,17,trial,0,0.45250088,0
27,18,trial,0,0.486336438,1
27,19,trial,0.85,0.334141061,0
27,20,trial,0,0.241200331,1
27,21,preattentioncheck,0.47,0.290613215,
27,22,attentioncheck,,,0
27,23,trial,0.06,0.307627484,0
27,24,trial,0.23,0.410913931,0
27,25,trial,0.03,0.454599167,0
27,26,trial,0.02,0.625253663,1
27,27,trial,0.91,0.518750738,1
27,28,trial,0.9,0.59821762,1
27,29,trial,0.96,0.608549875,1
27,30,trial,0.02,0.502240578,0
27,31,trial,0.01,0.379497377,1
27,32,trial,0.88,0.329189234,1
27,33,trial,0.97,0.369103814,1
27,34,trial,0.96,0.30787352,0
27,35,trial,0.02,0.229050709,0
27,36,trial,0.01,0.177881857,0
27,37,trial,0.02,0.264348897,0
27,38,trial,0.93,0.101037755,0
27,39,trial,0.95,0.004658219,0
27,40,trial,0.95,0.095295803,0
27,41,preattentioncheck,0.03,0.06025421,
27,42,attentioncheck,,,0
27,43,trial,0.95,0.184026125,0
27,44,trial,0.97,0.069957667,0
27,45,trial,0.6,0.18526016,0
27,46,trial,0.02,0.369049009,1
27,47,trial,0.96,0.358418613,0
27,48,trial,0.01,0.180338426,0
27,49,trial,0.02,0.136345354,0
27,50,trial,0.02,0,0
27,51,trial,0.05,0,0
27,52,trial,0.02,0,0
27,53,trial,0.02,0,0
27,54,trial,0.02,0,0
27,55,trial,0.95,0.130572537,0
27,56,trial,0.95,0.081036971,1
27,57,trial,0.97,0.014138359,0
27,58,trial,0.02,0,0
27,59,trial,0.05,0.113978875,0
27,60,trial,0.02,0.107990204,0
27,61,preattentioncheck,0.93,0.306204172,
27,62,attentioncheck,,,1
27,63,trial,0.02,0.236944421,1
27,64,trial,0.09,0.180339294,0
27,65,trial,0.05,0.323953749,0
27,66,trial,0.02,0.317856127,0
27,67,trial,0.04,0.279548668,1
27,68,trial,0.04,0.314922038,0
27,69,trial,0.04,0.350924801,1
27,70,trial,0.03,0.490803023,0
27,71,trial,0.01,0.564716712,1
27,72,trial,0,0.592438214,1
27,73,trial,0.01,0.619750501,0
27,74,trial,0.03,0.652454516,1
27,75,trial,0,0.674296059,1
27,76,trial,0.03,0.675652338,0
27,77,trial,0.03,0.654694431,0
27,78,trial,0.03,0.654131702,1
27,79,trial,0.03,0.556764808,0
27,80,trial,0.03,0.766095891,1
27,81,preattentioncheck,0.02,0.775926971,
27,82,attentioncheck,,,1
27,83,trial,0.04,0.840570979,1
27,84,trial,0.02,0.879635751,1
27,85,trial,0.02,0.904617759,1
27,86,trial,0.03,0.975835714,1
27,87,trial,0.02,0.870328817,1
27,88,trial,0.03,0.777314821,1
27,89,trial,0.03,0.428169714,1
27,90,trial,0.98,0.444155826,0
27,91,trial,0.02,0.382652598,0
27,92,trial,0.01,0.591318549,1
27,93,trial,0.96,0.632329955,1
27,94,trial,0.94,0.757231,1
27,95,trial,0.91,0.754897148,1
27,96,trial,0.91,0.917474806,0
27,97,trial,0.03,0.924295548,1
27,98,trial,0.06,0.9270572,1
27,99,trial,0.92,0.903967013,1
27,100,trial,0.93,0.970216722,1
27,101,trial,0.92,0.896549289,1
27,102,trial,0.93,0.969600378,1
27,103,trial,0.94,1,1
27,104,trial,0.07,0.941086233,1
27,105,preattentioncheck,0.05,1,
28,0,initialization,0.5,0.5,0
28,1,preattentioncheck,1,0.208546307,
28,2,attentioncheck,,,0
28,3,trial,1,0.123227079,1
28,4,trial,1,0.142266723,0
28,5,trial,1,0.061777831,0
28,6,trial,1,0.134975575,0
28,7,trial,1,0.169998103,0
28,8,trial,1,0.185831618,0
28,9,trial,1,0.21872658,1
28,10,trial,1,0.186218999,0
28,11,trial,1,0.220691543,0
28,12,trial,1,0.249129909,0
28,13,trial,1,0.226888975,1
28,14,trial,1,0.205033817,0
28,15,trial,1,0.169960245,0
28,16,trial,1,0.280772216,0
28,17,trial,1,0.280054662,1
28,18,trial,1,0.346125287,0
28,19,trial,1,0.271526006,0
28,20,trial,1,0.312537439,0
28,21,preattentioncheck,1,0.14118568,
28,22,attentioncheck,,,0
28,23,trial,1,0.169556608,0
28,24,trial,1,0.079849191,0
28,25,trial,1,0.159901732,1
28,26,trial,1,0.237026765,1
28,27,trial,1,0.31592388,0
28,28,trial,1,0.168828084,0
28,29,trial,1,0.163204868,0
28,30,trial,1,0.141368261,0
28,31,trial,1,0.295614998,1
28,32,trial,1,0.34290264,0
28,33,trial,1,0.346821787,0
28,34,trial,1,0.426575232,1
28,35,trial,1,0.532852738,1
28,36,trial,1,0.509607988,1
28,37,trial,1,0.685724937,1
28,38,trial,1,0.634949752,1
28,39,trial,1,0.655188562,1
28,40,trial,1,0.613489641,0
28,41,preattentioncheck,1,0.573583354,
28,42,attentioncheck,,,1
28,43,trial,1,0.750719148,1
28,44,trial,1,0.726607601,0
28,45,trial,1,0.8687991,0
28,46,trial,1,0.813623324,1
28,47,trial,1,0.943762919,1
28,48,trial,1,1,1
28,49,trial,1,0.982913025,1
28,50,trial,1,1,1
28,51,trial,1,0.950204844,1
28,52,trial,1,1,1
28,53,trial,1,0.858842996,1
28,54,trial,1,0.960534738,1
28,55,trial,1,0.927574867,1
28,56,trial,1,1,1
28,57,trial,1,1,1
28,58,trial,1,1,1
28,59,trial,1,1,1
28,60,trial,1,1,1
28,61,preattentioncheck,1,1,
28,62,attentioncheck,,,1
28,63,trial,1,1,1
28,64,trial,1,1,1
28,65,trial,1,0.992528659,1
28,66,trial,1,1,1
28,67,trial,1,0.944407954,0
28,68,trial,1,0.965420537,1
28,69,trial,1,0.95262351,1
28,70,trial,1,1,1
28,71,trial,1,0.977889668,1
28,72,trial,1,0.959415753,1
28,73,trial,1,0.888037029,1
28,74,trial,1,0.842186711,1
28,75,trial,1,0.811000052,1
28,76,trial,1,0.845902461,0
28,77,trial,1,0.731027372,0
28,78,trial,1,0.989273599,1
28,79,trial,1,0.994464429,1
28,80,trial,1,0.941160888,1
28,81,preattentioncheck,1,0.861491847,
28,82,attentioncheck,,,1
28,83,trial,1,1,1
28,84,trial,1,1,1
28,85,trial,1,0.976115972,1
28,86,trial,1,0.93043814,0
28,87,trial,1,0.870351686,1
28,88,trial,1,0.920150833,1
28,89,trial,1,0.938313586,0
28,90,trial,1,0.896426625,1
28,91,trial,1,0.867019872,1
28,92,trial,1,0.745431864,1
28,93,trial,1,0.795352791,1
28,94,trial,1,0.98883523,1
28,95,trial,1,0.951922568,1
28,96,trial,1,1,1
28,97,trial,1,1,1
28,98,trial,1,1,1
28,99,trial,1,1,1
28,100,trial,1,1,1
28,101,trial,1,0.966780559,1
28,102,trial,1,0.908277013,1
28,103,trial,1,0.804839456,1
28,104,trial,1,0.609121896,0
28,105,preattentioncheck,1,0.738540739,
29,0,initialization,0.5,0.5,0
29,1,preattentioncheck,0.75,0.317101169,
29,2,attentioncheck,,,0
29,3,trial,0.7,0.177699017,0
29,4,trial,0.75,0.229959686,0
29,5,trial,0.9,0.236137906,0
29,6,trial,0.25,0.221697311,0
29,7,trial,0.2,0.341396987,0
29,8,trial,0.15,0.439545765,0
29,9,trial,0.1,0.489670525,1
29,10,trial,0.2,0.457234412,1
29,11,trial,0.35,0.465998867,1
29,12,trial,0.55,0.365019853,0
29,13,trial,0.45,0.428752924,0
29,14,trial,0.35,0.354535818,0
29,15,trial,0.3,0.167369408,1
29,16,trial,0.4,0.120889634,0
29,17,trial,0.35,0,0
29,18,trial,0.3,0,0
29,19,trial,0.25,0.026353724,0
29,20,trial,0.2,0,0
29,21,preattentioncheck,0.15,0.06172272,
29,22,attentioncheck,,,0
29,23,trial,0.1,0.228391184,1
29,24,trial,0.2,0.262988756,0
29,25,trial,0.25,0.103875981,0
29,26,trial,0.2,0.121093224,0
29,27,trial,0.15,0.046042382,0
29,28,trial,0.1,0,0
29,29,trial,0.05,0,0
29,30,trial,0.04,0,0
29,31,trial,0.03,0.049760384,1
29,32,trial,0.15,0,0
29,33,trial,0.14,0.084381072,0
29,34,trial,0.13,0.107133761,0
29,35,trial,0.12,0.262550347,0
29,36,trial,0.11,0.382229331,1
29,37,trial,0.21,0.397929258,1
29,38,trial,0.31,0.308311478,0
29,39,trial,0.25,0.229153807,1
29,40,trial,0.35,0.338046526,0
29,41,preattentioncheck,0.3,0.473212808,
29,42,attentioncheck,,,0
29,43,trial,0.35,0.627703411,0
29,44,trial,0.3,0.788763505,1
29,45,trial,0.4,0.867137812,1
29,46,trial,0.51,0.732875949,1
29,47,trial,0.6,0.792056093,1
29,48,trial,0.7,0.937417832,0
29,49,trial,0.65,0.726435002,0
29,50,trial,0.55,0.792708175,1
29,51,trial,0.65,0.640710101,1
29,52,trial,0.75,0.59336408,0
29,53,trial,0.7,0.629473914,1
29,54,trial,0.8,0.702332381,1
29,55,trial,0.9,0.652107246,1
29,56,trial,0.91,0.615442794,1
29,57,trial,0.92,0.62148337,1
29,58,trial,0.93,0.670427028,0
29,59,trial,0.85,0.725147208,0
29,60,trial,0.75,0.681080832,1
29,61,preattentioncheck,0.8,0.695707633,
29,62,attentioncheck,,,1
29,63,trial,0.85,0.642783722,1
29,64,trial,0.9,0.676697091,1
29,65,trial,0.91,0.704081963,1
29,66,trial,0.92,0.711024043,0
29,67,trial,0.85,0.591703867,0
29,68,trial,0.75,0.463550301,0
29,69,trial,0.65,0.432461044,1
29,70,trial,0.7,0.593078128,1
29,71,trial,0.75,0.631287762,1
29,72,trial,0.8,0.666077482,1
29,73,trial,0.85,0.560891737,1
29,74,trial,0.9,0.596798677,0
29,75,trial,0.8,0.815731873,1
29,76,trial,0.85,0.907224676,1
29,77,trial,0.9,0.796430385,1
29,78,trial,0.95,0.623569428,1
29,79,trial,0.95,0.763640619,1
29,80,trial,0.95,0.701934876,1
29,81,preattentioncheck,0.95,0.737792657,
29,82,attentioncheck,,,0
29,83,trial,0.85,0.68650554,1
29,84,trial,0.9,0.576688636,1
29,85,trial,0.95,0.517011696,0
29,86,trial,0.85,0.430372061,1
29,87,trial,0.9,0.422503026,0
29,88,trial,0.8,0.315854731,1
29,89,trial,0.85,0.518966945,0
29,90,trial,0.75,0.471835976,1
29,91,trial,0.8,0.457956278,0
29,92,trial,0.7,0.404930259,0
29,93,trial,0.6,0.430671868,0
29,94,trial,0.49,0.538092464,1
29,95,trial,0.6,0.485765481,1
29,96,trial,0.65,0.499661612,1
29,97,trial,0.7,0.562322733,0
29,98,trial,0.6,0.485931976,1
29,99,trial,0.65,0.363763457,1
29,100,trial,0.7,0.455556334,1
29,101,trial,0.75,0.445189719,0
29,102,trial,0.65,0.425568515,1
29,103,trial,0.7,0.439141452,0
29,104,trial,0.6,0.430617383,0
29,105,preattentioncheck,0.49,0.436661035,
30,0,initialization,0.5,0.5,1
30,1,preattentioncheck,0.91,0.215238616,
30,2,attentioncheck,,,0
30,3,trial,0.26,0.190268308,1
30,4,trial,0.97,0.142120347,0
30,5,trial,0.04,0.268555013,1
30,6,trial,0.04,0.418241837,0
30,7,trial,0.96,0.364400367,0
30,8,trial,0.96,0.235246233,0
30,9,trial,0.96,0.153845336,0
30,10,trial,0.2,0.305744041,0
30,11,trial,0.2,0.267154865,0
30,12,trial,0.18,0.125968752,0
30,13,trial,0.15,0.027028592,0
30,14,trial,0.12,0,0
30,15,trial,0.09,0.091423051,0
30,16,trial,0.08,0.193973758,0
30,17,trial,0.05,0.216323504,0
30,18,trial,0.04,0.20031214,0
30,19,trial,0.02,0.215725735,0
30,20,trial,0.01,0,0
30,21,preattentioncheck,0.03,0,
30,22,attentioncheck,,,0
30,23,trial,0.03,0,0
30,24,trial,0.04,0.170482085,0
30,25,trial,0.04,0.134897603,0
30,26,trial,0.02,0.231850894,1
30,27,trial,0.96,0.160313632,1
30,28,trial,0.97,0.06555584,0
30,29,trial,0.03,0.047266203,0
30,30,trial,0.03,0.168973433,0
30,31,trial,0.03,0.12625487,0
30,32,trial,0.04,0.048316903,1
30,33,trial,0.97,0.014570023,0
30,34,trial,0.02,0,0
30,35,trial,0.03,0,0
30,36,trial,0.03,0.011486895,0
30,37,trial,0.02,0.078655429,0
30,38,trial,0.03,0,0
30,39,trial,0.04,0.029254623,0
30,40,trial,0.04,0.177331769,0
30,41,preattentioncheck,0.04,0.248592396,
30,42,attentioncheck,,,0
30,43,trial,0.03,0.086480356,1
30,44,trial,0.96,0.259915116,0
30,45,trial,0.02,0.136083672,0
30,46,trial,0.01,0.025693872,0
30,47,trial,0.02,0.013176851,0
30,48,trial,0.01,0.165055794,0
30,49,trial,0.02,0.084415005,0
30,50,trial,0.01,0.005645168,0
30,51,trial,0.01,0.158032397,0
30,52,trial,0.03,0.006551867,0
30,53,trial,0.03,0.090398839,0
30,54,trial,0.03,0.043260833,0
30,55,trial,0.04,0.01715632,1
30,56,trial,0.97,0.075858387,0
30,57,trial,0.03,0,0
30,58,trial,0.03,0.09949306,0
30,59,trial,0.03,0,0
30,60,trial,0.03,0,0
30,61,preattentioncheck,0.02,0,
30,62,attentioncheck,,,0
30,63,trial,0.03,0.050786198,0
30,64,trial,0.03,0.051189574,0
30,65,trial,0.03,0,0
30,66,trial,0.03,0.097726434,0
30,67,trial,0.03,0.103821838,0
30,68,trial,0.03,0,0
30,69,trial,0.03,0.051350174,0
30,70,trial,0.03,0.023958436,0
30,71,trial,0.03,0,0
30,72,trial,0.03,0.059734079,0
30,73,trial,0.03,0.049224999,0
30,74,trial,0.03,0.049209117,0
30,75,trial,0.04,0,0
30,76,trial,0.04,0.193365044,0
30,77,trial,0.04,0.155769906,1
30,78,trial,0.03,0.056618932,0
30,79,trial,0.03,0.23685622,0
30,80,trial,0.02,0.10336209,0
30,81,preattentioncheck,0.02,0.01976586,
30,82,attentioncheck,,,0
30,83,trial,0.01,0,0
30,84,trial,0.01,0.20528654,0
30,85,trial,0.01,0.389056643,1
30,86,trial,0.03,0.49318019,1
30,87,trial,0.09,0.520191639,0
30,88,trial,0.03,0.41251317,0
30,89,trial,0.02,0.11787562,0
30,90,trial,0.03,0,0
30,91,trial,0.03,0,0
30,92,trial,0.02,0,0
30,93,trial,0.03,0.02241904,0
30,94,trial,0.03,0.091064232,0
30,95,trial,0.03,0.216396082,0
30,96,trial,0.03,0.225329902,0
30,97,trial,0.03,0.178777102,0
30,98,trial,0.04,0.191676183,0
30,99,trial,0.04,0.228628964,1
30,100,trial,0.96,0.439578257,1
30,101,trial,0.04,0.483827752,0
30,102,trial,0.03,0.496080653,0
30,103,trial,0.03,0.553834527,1
30,104,trial,0.96,0.55418942,1
30,105,preattentioncheck,0.04,0.499298853,
31,0,initialization,0.5,0.5,0
31,1,preattentioncheck,0.28,0.227673146,
31,2,attentioncheck,,,0
31,3,trial,0.2,0.168677682,0
31,4,trial,0.18,0.431908611,0
31,5,trial,0.11,0.261774252,0
31,6,trial,0.11,0.336913583,1
31,7,trial,0.45,0.272285798,0
31,8,trial,0.3,0.429448697,0
31,9,trial,0.18,0.187991738,0
31,10,trial,0.14,0.106038086,0
31,11,trial,0.12,0.115327662,0
31,12,trial,0.12,0,0
31,13,trial,0.15,0.122819598,0
31,14,trial,0.11,0.12826642,0
31,15,trial,0.1,0.247578855,1
